Outlet_ID,cqr_lower,cqr_upper
OUT_12132,77.235916,201.25218
OUT_12133,81.03288,204.17422
OUT_12134,296.57935,428.61612
OUT_12135,69.70921,201.74573
OUT_12136,228.80617,391.71887
OUT_12137,265.5818,440.70212
OUT_12138,928.14355,1095.5975
OUT_12139,930.0159,1140.6782
OUT_12140,95.60237,203.57158
OUT_12141,1821.2817,2135.8916
OUT_12142,1892.908,2128.2976
OUT_12143,94.415085,205.25168
OUT_12144,84.42154,204.93143
OUT_12145,926.01624,1152.4814
OUT_12146,76.48891,197.31519
OUT_12147,54.214275,183.16333
OUT_12148,903.75757,1063.9873
OUT_12149,79.459045,201.74588
OUT_12150,87.49629,207.06403
OUT_12151,59.317318,180.32707
OUT_12152,926.89435,1222.566
OUT_12153,298.45453,623.1574
OUT_12154,294.2315,430.26746
OUT_12155,70.18358,183.3271
OUT_12156,81.90965,200.1781
OUT_12157,260.23138,464.8743
OUT_12158,89.01607,205.13538
OUT_12159,1900.4236,2133.6555
OUT_12160,294.72107,440.52533
OUT_12161,79.08748,200.06886
OUT_12162,930.12915,1149.2133
OUT_12163,71.47151,194.82933
OUT_12164,68.10835,194.2256
OUT_12165,74.22572,201.34167
OUT_12166,46.452427,175.17986
OUT_12167,41.24628,174.7579
OUT_12168,55.380695,192.59024
OUT_12169,70.012054,198.71036
OUT_12170,267.11957,403.8388
OUT_12171,78.234055,201.30702
OUT_12172,292.35547,441.27588
OUT_12173,261.26666,412.3975
OUT_12174,294.93115,433.14505
OUT_12175,84.09213,202.35413
OUT_12176,202.79968,334.35968
OUT_12177,66.94716,190.47243
OUT_12178,82.22084,198.9655
OUT_12179,79.948044,203.12706
OUT_12180,82.705826,205.56041
OUT_12181,76.109344,199.8633
OUT_12182,260.3432,412.34192
OUT_12183,75.33667,200.94862
OUT_12184,267.87573,428.33655
OUT_12185,267.47986,437.75073
OUT_12186,85.52182,210.36935
OUT_12187,264.43964,430.80164
OUT_12188,84.85884,198.58922
OUT_12189,258.73962,416.16605
OUT_12190,60.14255,181.90115
OUT_12191,82.346115,201.42863
OUT_12192,70.84828,193.45876
OUT_12193,102.918655,211.64983
OUT_12194,263.48126,404.38913
OUT_12195,84.560394,207.46281
OUT_12196,74.040054,196.53539
OUT_12197,291.8145,436.36398
OUT_12198,280.85754,431.80844
OUT_12199,89.98033,205.96562
OUT_12200,912.102,1063.0142
OUT_12201,69.47046,190.924
OUT_12202,84.91058,204.80101
OUT_12203,930.4724,1103.1143
OUT_12204,92.33385,204.61414
OUT_12205,1902.5752,2135.2102
OUT_12206,930.4644,1130.3468
OUT_12207,341.857,871.331
OUT_12208,252.93153,403.61984
OUT_12209,90.6967,206.9051
OUT_12210,67.838776,189.38141
OUT_12211,81.60489,199.9587
OUT_12212,80.728546,201.0203
OUT_12213,92.78935,202.31134
OUT_12214,295.2467,450.9412
OUT_12215,918.3325,1097.636
OUT_12216,249.92934,393.4755
OUT_12217,56.474415,190.2779
OUT_12218,79.45389,201.26077
OUT_12219,102.844284,220.92264
OUT_12220,927.8661,1138.7926
OUT_12221,60.996136,165.27344
OUT_12222,66.10927,189.52202
OUT_12223,286.83948,421.21893
OUT_12224,895.81537,1095.5388
OUT_12225,70.684525,189.58305
OUT_12226,86.182465,202.63039
OUT_12227,57.19669,167.66907
OUT_12228,88.56166,206.70488
OUT_12229,74.704666,200.23074
OUT_12230,78.163574,203.69984
OUT_12231,72.6073,183.95805
OUT_12232,89.948715,208.02072
OUT_12233,92.44319,208.91309
OUT_12234,79.13994,202.23569
OUT_12235,266.27917,429.0069
OUT_12236,68.018845,193.81111
OUT_12237,902.17926,1018.1929
OUT_12238,93.04663,202.94931
OUT_12239,262.8192,406.16534
OUT_12240,61.859715,188.57439
OUT_12241,76.76987,200.21027
OUT_12242,922.397,1103.7415
OUT_12243,86.58096,198.40611
OUT_12244,262.11627,449.9061
OUT_12245,62.492664,184.83318
OUT_12246,81.43953,202.5617
OUT_12247,85.103806,201.4722
OUT_12248,290.34106,449.61896
OUT_12249,917.68115,1100.5449
OUT_12250,932.3268,1276.117
OUT_12251,43.4219,182.18047
OUT_12252,73.684814,195.76141
OUT_12253,246.60567,398.26288
OUT_12254,77.91586,200.85542
OUT_12255,902.54614,1104.9102
OUT_12256,924.1985,1101.8978
OUT_12257,70.50278,194.20312
OUT_12258,2051.4053,2138.1694
OUT_12259,266.65964,428.1527
OUT_12260,66.29735,194.14838
OUT_12261,77.391235,200.14645
OUT_12262,258.01434,423.04666
OUT_12263,1900.8672,2137.9968
OUT_12264,1899.2593,2139.8635
OUT_12265,267.6292,425.7459
OUT_12266,80.66698,202.56586
OUT_12267,297.40997,431.7736
OUT_12268,1848.5134,2142.5522
OUT_12269,90.29286,203.14853
OUT_12270,256.2536,374.37347
OUT_12271,76.28676,197.69806
OUT_12272,269.11658,429.43356
OUT_12273,228.15169,363.90237
OUT_12274,63.00986,186.0806
OUT_12275,258.761,420.13947
OUT_12276,61.04304,183.887
OUT_12277,1944.8813,2131.1333
OUT_12278,91.25374,210.77733
OUT_12279,281.0219,412.60428
OUT_12280,250.29341,407.5968
OUT_12281,290.48645,441.80447
OUT_12282,266.13928,435.48517
OUT_12283,917.4079,1309.5638
OUT_12284,75.846954,200.73424
OUT_12285,294.08997,411.9791
OUT_12286,89.78224,203.7036
OUT_12287,65.62947,190.6125
OUT_12288,76.16612,198.53261
OUT_12289,83.05301,204.9069
OUT_12290,90.70998,205.9918
OUT_12291,911.1793,1212.5618
OUT_12292,258.35498,410.89163
OUT_12293,76.051926,200.38982
OUT_12294,261.65027,458.3274
OUT_12295,915.33905,1085.6395
OUT_12296,71.89206,193.10036
OUT_12297,274.7799,414.7193
OUT_12298,269.7727,405.52588
OUT_12299,68.36018,190.84761
OUT_12300,49.798885,177.3264
OUT_12301,928.53546,1142.2972
OUT_12302,70.844696,189.37825
OUT_12303,71.635315,195.08754
OUT_12304,86.55171,206.05255
OUT_12305,75.39188,197.72444
OUT_12306,928.23083,1112.2023
OUT_12307,75.551895,197.83083
OUT_12308,207.80571,326.96732
OUT_12309,80.91753,203.61429
OUT_12310,289.75836,412.4189
OUT_12311,266.28058,418.61084
OUT_12312,250.07802,412.47104
OUT_12313,67.775925,188.15869
OUT_12314,265.8059,428.3394
OUT_12315,87.7838,211.25078
OUT_12316,87.517685,200.95915
OUT_12317,79.938,201.86244
OUT_12318,86.3763,205.89142
OUT_12319,71.15497,188.29015
OUT_12320,67.498184,182.17616
OUT_12321,83.78563,203.79445
OUT_12322,69.92087,200.45813
OUT_12323,78.90846,196.91016
OUT_12324,234.21974,353.75168
OUT_12325,265.71887,445.10577
OUT_12326,74.30357,193.5113
OUT_12327,891.3456,1044.5225
OUT_12328,234.03615,343.82822
OUT_12329,91.94719,208.2463
OUT_12330,81.95407,200.83684
OUT_12331,896.5776,1057.6132
OUT_12332,263.12268,420.92502
OUT_12333,294.78406,425.99683
OUT_12334,928.68677,1108.8252
OUT_12335,294.86945,422.3325
OUT_12336,70.19116,193.19649
OUT_12337,83.54065,201.5588
OUT_12338,269.9816,454.11755
OUT_12339,91.54057,211.80083
OUT_12340,253.50374,391.54108
OUT_12341,77.056244,203.80267
OUT_12342,74.55904,196.52182
OUT_12343,929.8619,1093.3995
OUT_12344,234.79195,374.51807
OUT_12345,1898.6182,2138.407
OUT_12346,921.5354,1079.7356
OUT_12347,270.41888,427.41153
OUT_12348,1901.3206,2136.2598
OUT_12349,288.69073,411.55637
OUT_12350,74.88928,200.9187
OUT_12351,89.027145,204.28226
OUT_12352,75.312836,196.56352
OUT_12353,57.515705,183.82095
OUT_12354,61.29537,191.47879
OUT_12355,258.98834,441.88055
OUT_12356,80.012024,204.12704
OUT_12357,69.66698,195.15065
OUT_12358,87.50368,221.99084
OUT_12359,71.27789,190.00545
OUT_12360,917.4009,1120.4062
OUT_12361,74.33003,203.42697
OUT_12362,35.84347,149.83731
OUT_12363,66.038925,194.36699
OUT_12364,63.690136,183.00914
OUT_12365,76.285675,192.90607
OUT_12366,100.978775,207.26767
OUT_12367,265.62878,452.6184
OUT_12368,1943.8779,2123.853
OUT_12369,931.3286,1129.7747
OUT_12370,293.50275,436.76984
OUT_12371,911.85516,1089.9553
OUT_12372,1984.5463,2136.9521
OUT_12373,269.9442,399.6491
OUT_12374,270.42447,430.9769
OUT_12375,292.3825,411.55637
OUT_12376,912.0136,1090.442
OUT_12377,70.932175,195.85944
OUT_12378,267.41986,432.1379
OUT_12379,78.58591,204.8392
OUT_12380,83.23042,197.33487
OUT_12381,872.3315,1093.142
OUT_12382,29.659138,144.4536
OUT_12383,63.02312,188.66371
OUT_12384,889.54846,1062.206
OUT_12385,75.80983,199.77144
OUT_12386,85.47568,201.72491
OUT_12387,248.78786,411.16867
OUT_12388,905.14136,1050.7688
OUT_12389,286.62885,412.45053
OUT_12390,104.56053,229.16353
OUT_12391,268.3051,429.43048
OUT_12392,83.16768,194.31435
OUT_12393,288.96844,433.82516
OUT_12394,931.1115,1127.972
OUT_12395,74.073364,200.34402
OUT_12396,904.9811,1120.184
OUT_12397,82.63843,202.35332
OUT_12398,1899.3147,2140.346
OUT_12399,296.5548,458.31104
OUT_12400,2012.3807,2136.9707
OUT_12401,921.215,1106.2008
OUT_12402,266.17352,403.97073
OUT_12403,90.87056,223.259
OUT_12404,50.44576,179.8286
OUT_12405,70.86348,193.7176
OUT_12406,278.67566,423.95956
OUT_12407,84.42586,199.37845
OUT_12408,86.32561,202.1853
OUT_12409,251.84431,411.94513
OUT_12410,264.6718,428.54953
OUT_12411,55.823124,176.34554
OUT_12412,250.70125,408.81488
OUT_12413,289.2691,415.65128
OUT_12414,925.2055,1130.3044
OUT_12415,293.1353,429.92987
OUT_12416,291.64294,421.76
OUT_12417,929.2147,1156.1351
OUT_12418,269.77966,429.71188
OUT_12419,78.92316,198.95747
OUT_12420,271.5427,461.07928
OUT_12421,290.47546,411.55637
OUT_12422,90.68758,203.2983
OUT_12423,292.6494,429.67972
OUT_12424,909.8646,1058.6483
OUT_12425,1967.5604,2139.4607
OUT_12426,76.71576,200.12631
OUT_12427,77.86897,206.53381
OUT_12428,88.35835,208.89957
OUT_12429,287.59442,428.76404
OUT_12430,256.4593,414.1278
OUT_12431,81.48244,198.76093
OUT_12432,89.170395,205.15881
OUT_12433,72.663086,200.57918
OUT_12434,284.5971,431.48123
OUT_12435,266.94788,427.89163
OUT_12436,922.06384,1106.7186
OUT_12437,73.21309,199.48856
OUT_12438,38.39256,155.42085
OUT_12439,79.11621,209.73131
OUT_12440,917.99896,1140.5234
OUT_12441,79.91899,201.56361
OUT_12442,262.45026,430.37982
OUT_12443,70.42285,197.20403
OUT_12444,902.8364,1076.5394
OUT_12445,1905.1904,2141.228
OUT_12446,293.6842,431.75336
OUT_12447,72.981995,194.52618
OUT_12448,264.67908,431.30392
OUT_12449,83.88414,199.06537
OUT_12450,264.96832,416.26477
OUT_12451,80.835556,201.62614
OUT_12452,73.980255,189.41888
OUT_12453,64.45393,191.25914
OUT_12454,96.637405,208.51991
OUT_12455,65.8363,186.9838
OUT_12456,909.5762,1065.117
OUT_12457,76.11145,196.10635
OUT_12458,66.45616,189.09587
OUT_12459,295.59937,416.26248
OUT_12460,906.2677,1068.2682
OUT_12461,85.139465,203.22955
OUT_12462,75.37544,202.4634
OUT_12463,916.17285,1142.5613
OUT_12464,265.71124,438.0908
OUT_12465,59.01446,185.50638
OUT_12466,94.28313,315.9151
OUT_12467,73.2787,201.04288
OUT_12468,88.15877,205.95955
OUT_12469,927.79614,1196.8392
OUT_12470,254.3185,413.46783
OUT_12471,67.93436,193.74896
OUT_12472,40.416866,151.49306
OUT_12473,285.87268,411.7704
OUT_12474,77.21718,197.9544
OUT_12475,64.6187,191.12083
OUT_12476,250.84407,413.1796
OUT_12477,86.76961,203.85968
OUT_12478,74.73518,200.07289
OUT_12479,267.61023,428.79242
OUT_12480,916.5998,1141.9355
OUT_12481,39.605747,149.50713
OUT_12482,913.1089,1059.7039
OUT_12483,903.69714,1050.8779
OUT_12484,2022.4315,2138.0142
OUT_12485,910.86346,1121.1727
OUT_12486,82.83885,203.42691
OUT_12487,45.990894,182.16832
OUT_12488,905.1078,1105.2568
OUT_12489,78.12811,196.43257
OUT_12490,76.04451,201.88153
OUT_12491,58.956333,188.56291
OUT_12492,1900.4258,2134.6672
OUT_12493,85.74147,202.07947
OUT_12494,1900.6575,2139.2395
OUT_12495,296.00342,438.96674
OUT_12496,289.9508,439.42773
OUT_12497,55.744625,183.14085
OUT_12498,236.04695,418.10858
OUT_12499,90.67482,203.34198
OUT_12500,62.45821,189.81656
OUT_12501,250.10365,409.7528
OUT_12502,925.89246,1083.1814
OUT_12503,278.32007,418.469
OUT_12504,78.40547,203.86763
OUT_12505,81.35568,206.33084
OUT_12506,85.14368,201.3209
OUT_12507,909.3263,1086.5598
OUT_12508,260.02176,423.2523
OUT_12509,932.64655,1269.0564
OUT_12510,76.007965,199.11858
OUT_12511,53.624607,181.22882
OUT_12512,255.92116,414.10815
OUT_12513,249.35664,419.9535
OUT_12514,925.64435,1141.5011
OUT_12515,265.69873,407.07166
OUT_12516,75.5499,197.67587
OUT_12517,95.6808,204.51553
OUT_12518,914.73016,1073.8588
OUT_12519,84.07405,202.61699
OUT_12520,76.58562,198.20374
OUT_12521,77.30626,199.26534
OUT_12522,898.658,1130.3889
OUT_12523,246.86354,416.07745
OUT_12524,69.54024,197.66843
OUT_12525,56.68745,181.32298
OUT_12526,82.32147,203.57555
OUT_12527,60.94962,182.1723
OUT_12528,83.26541,201.5373
OUT_12529,913.04156,1120.0538
OUT_12530,904.372,1069.2937
OUT_12531,919.41614,1111.7178
OUT_12532,80.12872,196.11754
OUT_12533,70.677536,200.09003
OUT_12534,88.17651,201.54208
OUT_12535,97.31802,225.1722
OUT_12536,895.99036,1095.4104
OUT_12537,80.43796,197.54593
OUT_12538,282.88525,417.35843
OUT_12539,76.3696,201.63785
OUT_12540,89.57793,202.82648
OUT_12541,88.81354,205.1927
OUT_12542,284.99634,427.4281
OUT_12543,80.03529,201.39272
OUT_12544,268.0797,424.68378
OUT_12545,62.527218,196.4014
OUT_12546,76.323,200.22751
OUT_12547,76.37787,201.11612
OUT_12548,82.15958,202.3934
OUT_12549,83.53078,204.4744
OUT_12550,78.89566,204.16896
OUT_12551,94.77525,210.19551
OUT_12552,907.4991,1048.9586
OUT_12553,257.42834,417.35187
OUT_12554,89.728195,201.24777
OUT_12555,63.183414,185.68085
OUT_12556,58.42647,183.68987
OUT_12557,77.8629,201.65031
OUT_12558,84.50978,198.8772
OUT_12559,74.3051,197.5803
OUT_12560,82.450745,199.58348
OUT_12561,1896.8933,2134.114
OUT_12562,922.9626,1174.1409
OUT_12563,910.743,1088.8036
OUT_12564,264.43628,445.89124
OUT_12565,69.25641,192.83719
OUT_12566,75.58389,198.3118
OUT_12567,82.146484,204.94365
OUT_12568,81.87599,202.98285
OUT_12569,911.90393,1092.2175
OUT_12570,265.2923,415.13766
OUT_12571,66.95241,192.01967
OUT_12572,913.35364,1100.644
OUT_12573,105.85002,219.56091
OUT_12574,90.04436,204.18224
OUT_12575,245.13857,384.17075
OUT_12576,83.39302,203.9154
OUT_12577,64.61325,189.93922
OUT_12578,283.20056,427.26755
OUT_12579,283.37085,418.00107
OUT_12580,921.31335,1104.6464
OUT_12581,922.1857,1078.4963
OUT_12582,921.03595,1087.907
OUT_12583,83.02179,202.33315
OUT_12584,61.695644,185.32101
OUT_12585,70.854706,196.40767
OUT_12586,69.71704,188.23836
OUT_12587,927.00867,1161.0548
OUT_12588,940.0471,1136.2549
OUT_12589,72.31262,190.49632
OUT_12590,62.13419,195.48315
OUT_12591,258.56805,420.99817
OUT_12592,1902.0415,2139.8342
OUT_12593,266.9073,448.00543
OUT_12594,901.49774,1051.482
OUT_12595,285.0324,436.0992
OUT_12596,910.5484,1066.2711
OUT_12597,64.084854,193.14076
OUT_12598,879.12006,1101.5731
OUT_12599,78.33775,199.3268
OUT_12600,255.34474,427.11853
OUT_12601,78.10939,198.28578
OUT_12602,74.2997,195.47704
OUT_12603,915.07526,1101.5428
OUT_12604,264.7838,415.06458
OUT_12605,254.1223,405.706
OUT_12606,262.08636,402.90298
OUT_12607,258.1917,412.34192
OUT_12608,92.72569,206.22408
OUT_12609,77.13843,200.15646
OUT_12610,72.36644,196.8488
OUT_12611,278.8039,448.4001
OUT_12612,70.35408,190.64789
OUT_12613,82.7016,202.00581
OUT_12614,66.72221,195.07924
OUT_12615,259.30127,423.05588
OUT_12616,98.79355,222.46075
OUT_12617,42.843685,180.10275
OUT_12618,249.99178,355.466
OUT_12619,77.52695,199.56425
OUT_12620,75.41797,200.05888
OUT_12621,901.40216,1240.2437
OUT_12622,80.46834,202.91243
OUT_12623,919.3187,1072.247
OUT_12624,2022.3607,2146.6262
OUT_12625,905.36005,1141.6881
OUT_12626,71.49855,198.70644
OUT_12627,72.40039,200.85493
OUT_12628,267.39984,428.3394
OUT_12629,918.13605,1086.3777
OUT_12630,261.825,412.94818
OUT_12631,59.425373,182.91101
OUT_12632,915.058,1083.6483
OUT_12633,71.91226,208.14766
OUT_12634,78.642075,203.0825
OUT_12635,281.25507,443.88647
OUT_12636,75.77913,198.8129
OUT_12637,81.66911,201.66556
OUT_12638,1900.1958,2138.8372
OUT_12639,65.79512,185.97047
OUT_12640,79.846085,211.19868
OUT_12641,926.21484,1130.6476
OUT_12642,2010.225,2135.5369
OUT_12643,263.61523,408.57748
OUT_12644,294.5974,433.32465
OUT_12645,76.96423,203.65965
OUT_12646,70.10292,208.23872
OUT_12647,93.23195,208.13495
OUT_12648,65.04616,195.41556
OUT_12649,75.005356,199.92363
OUT_12650,79.45007,202.99501
OUT_12651,61.380863,185.89645
OUT_12652,259.8915,427.7269
OUT_12653,268.27814,431.04657
OUT_12654,930.85486,1093.627
OUT_12655,60.528957,189.9462
OUT_12656,79.00806,201.94994
OUT_12657,78.07864,203.48076
OUT_12658,1901.4685,2140.8342
OUT_12659,85.453766,204.84843
OUT_12660,254.94221,393.65283
OUT_12661,75.81285,197.513
OUT_12662,77.30049,206.34293
OUT_12663,75.38704,196.47717
OUT_12664,256.51892,410.37134
OUT_12665,78.706375,206.53673
OUT_12666,903.812,1123.1234
OUT_12667,71.426346,196.33406
OUT_12668,247.58101,400.89697
OUT_12669,84.87785,206.56331
OUT_12670,259.23773,409.75067
OUT_12671,93.871506,204.22987
OUT_12672,912.2519,1081.7737
OUT_12673,93.244095,206.7488
OUT_12674,71.83212,196.23776
OUT_12675,926.31885,1138.5809
OUT_12676,74.15199,199.0284
OUT_12677,291.979,427.3166
OUT_12678,265.74396,429.7432
OUT_12679,71.51683,198.457
OUT_12680,73.79947,200.71788
OUT_12681,58.32456,181.58594
OUT_12682,906.68835,1059.5316
OUT_12683,2012.3807,2137.1108
OUT_12684,83.32236,203.71574
OUT_12685,77.73761,197.55644
OUT_12686,73.068924,194.50325
OUT_12687,72.96185,194.50595
OUT_12688,81.17656,203.02751
OUT_12689,263.7796,416.6902
OUT_12690,268.49542,430.93582
OUT_12691,1849.0742,2143.8142
OUT_12692,253.36086,426.95682
OUT_12693,291.40912,419.4183
OUT_12694,83.71912,223.24843
OUT_12695,73.26192,199.68427
OUT_12696,69.48569,188.33542
OUT_12697,906.96295,1066.8125
OUT_12698,283.35834,406.46408
OUT_12699,55.33872,193.89659
OUT_12700,79.32294,204.00223
OUT_12701,70.76192,184.06036
OUT_12702,906.50397,1099.6462
OUT_12703,66.530624,198.87083
OUT_12704,909.13885,1084.848
OUT_12705,928.41846,1103.2615
OUT_12706,285.4303,420.12607
OUT_12707,267.2284,434.0787
OUT_12708,76.01279,194.77933
OUT_12709,295.30664,449.4182
OUT_12710,55.460835,179.39671
OUT_12711,44.69901,181.58647
OUT_12712,252.39906,412.99142
OUT_12713,83.64377,202.03023
OUT_12714,253.3918,411.622
OUT_12715,79.736694,200.9876
OUT_12716,290.04004,446.52423
OUT_12717,292.90387,412.73077
OUT_12718,62.35445,183.44559
OUT_12719,273.0517,424.2737
OUT_12720,89.11232,199.64726
OUT_12721,69.70314,189.78685
OUT_12722,293.5716,420.40527
OUT_12723,66.811646,192.92963
OUT_12724,68.71091,193.90718
OUT_12725,48.24191,159.2954
OUT_12726,74.702286,198.82191
OUT_12727,70.28349,195.4095
OUT_12728,1900.3042,2133.7957
OUT_12729,259.22083,413.3055
OUT_12730,942.3662,1114.0575
OUT_12731,257.94098,436.92868
OUT_12732,64.58588,189.48436
OUT_12733,91.93312,219.4226
OUT_12734,917.8183,1078.2578
OUT_12735,268.60907,431.11166
OUT_12736,75.26558,196.98932
OUT_12737,84.59404,205.44519
OUT_12738,85.84338,204.25302
OUT_12739,67.54532,191.88612
OUT_12740,911.23376,1080.4323
OUT_12741,80.669876,197.2563
OUT_12742,929.389,1093.4445
OUT_12743,292.4431,447.37958
OUT_12744,267.3145,450.6452
OUT_12745,913.64496,1123.6989
OUT_12746,74.555176,199.67648
OUT_12747,84.61516,196.02126
OUT_12748,95.659485,222.10721
OUT_12749,77.09227,199.67076
OUT_12750,262.65527,404.20325
OUT_12751,63.452656,187.32356
OUT_12752,75.62854,201.66336
OUT_12753,255.33955,404.48495
OUT_12754,909.47797,1093.8108
OUT_12755,293.8944,437.77103
OUT_12756,73.981094,192.51025
OUT_12757,57.845486,190.38016
OUT_12758,58.296604,184.6803
OUT_12759,69.2012,194.31453
OUT_12760,89.89238,204.1596
OUT_12761,72.76207,196.50594
OUT_12762,90.77681,202.44518
OUT_12763,243.60094,353.4416
OUT_12764,74.58391,198.04356
OUT_12765,67.320206,191.19295
OUT_12766,80.457214,202.61221
OUT_12767,75.32428,199.44354
OUT_12768,78.696976,202.18187
OUT_12769,898.1921,1048.2969
OUT_12770,82.6366,203.91302
OUT_12771,63.690105,184.67336
OUT_12772,71.5847,196.7924
OUT_12773,47.05073,179.2384
OUT_12774,100.62895,214.30249
OUT_12775,87.86923,202.9599
OUT_12776,73.976395,200.07281
OUT_12777,289.25305,403.26962
OUT_12778,70.2796,195.48866
OUT_12779,77.21362,199.05646
OUT_12780,73.57843,195.38742
OUT_12781,94.14772,206.52179
OUT_12782,264.04883,428.83496
OUT_12783,911.25806,1067.1654
OUT_12784,196.35805,320.0251
OUT_12785,286.69507,431.84213
OUT_12786,62.331455,188.22356
OUT_12787,77.20172,187.5153
OUT_12788,256.87457,449.90695
OUT_12789,261.63422,428.60385
OUT_12790,290.06506,406.94232
OUT_12791,70.55881,192.83528
OUT_12792,242.70412,424.11713
OUT_12793,268.68976,424.11554
OUT_12794,82.22681,201.30614
OUT_12795,45.438847,177.2264
OUT_12796,72.941986,196.14467
OUT_12797,84.29959,204.05115
OUT_12798,77.395065,204.23012
OUT_12799,63.818966,186.89534
OUT_12800,83.07565,204.16313
OUT_12801,264.596,419.46646
OUT_12802,81.9913,202.76355
OUT_12803,71.92529,196.86095
OUT_12804,905.5867,1048.2356
OUT_12805,75.97377,197.75505
OUT_12806,292.2743,428.2978
OUT_12807,889.7055,1063.1158
OUT_12808,76.31377,198.89302
OUT_12809,229.31541,351.98996
OUT_12810,296.13336,430.96274
OUT_12811,263.08252,414.27475
OUT_12812,81.23425,201.70073
OUT_12813,293.57422,421.954
OUT_12814,264.2423,422.70346
OUT_12815,915.70795,1092.6989
OUT_12816,269.7337,437.20837
OUT_12817,267.4912,409.84094
OUT_12818,76.4899,196.87396
OUT_12819,76.71077,199.48389
OUT_12820,889.5769,1081.889
OUT_12821,255.84987,430.71188
OUT_12822,74.62808,201.33046
OUT_12823,64.640915,191.79448
OUT_12824,79.31102,200.38017
OUT_12825,76.86047,199.51357
OUT_12826,74.06271,196.3546
OUT_12827,69.207504,197.1574
OUT_12828,81.47641,204.6078
OUT_12829,71.77852,196.57887
OUT_12830,67.098465,190.9149
OUT_12831,76.36665,199.85805
OUT_12832,288.68402,402.53555
OUT_12833,278.1269,429.55316
OUT_12834,1982.7731,2131.1858
OUT_12835,86.16313,207.10425
OUT_12836,293.29742,429.2958
OUT_12837,91.80971,202.17744
OUT_12838,62.586475,184.10384
OUT_12839,78.43811,202.64096
OUT_12840,79.81691,199.36829
OUT_12841,68.897675,188.26624
OUT_12842,904.60583,1075.4116
OUT_12843,251.59969,424.1134
OUT_12844,265.62323,414.92285
OUT_12845,267.8817,443.8115
OUT_12846,69.63544,190.56174
OUT_12847,72.89516,193.50871
OUT_12848,930.5562,1093.1742
OUT_12849,251.95204,411.17496
OUT_12850,80.330505,202.89844
OUT_12851,289.03925,419.70367
OUT_12852,83.226166,218.75807
OUT_12853,94.12425,204.15451
OUT_12854,76.68161,200.36401
OUT_12855,2007.4208,2142.995
OUT_12856,79.308014,208.72963
OUT_12857,924.0412,1100.7736
OUT_12858,79.22565,196.3294
OUT_12859,74.05463,194.69077
